time,q0,q1,q2,q3,omega_x,omega_y,omega_z,Total_torque_x,Total_torque_y,Total_torque_z
643.0,-0.30110295312160756,-0.9217117011638959,0.17579998392548843,0.1699379804834753,-0.0007337879281106686,0.005217161615175755,-0.061412099844855,0.023331567467123795,-0.1056304339513828,0.2499999999999997
644.0,-0.2965421308293118,-0.9269976194867823,0.14660722630259773,0.17676113629672413,-0.0007265082345550976,0.0051746218837604874,-0.061271678603162315,0.02314334854167839,-0.104997854481749,0.2499999999999999
645.0,-0.2917069098823423,-0.93139427758709,0.11734786364765308,0.18341553179120254,-0.0007192580353771928,0.005132245091005401,-0.06113128221812432,0.02296000578239497,-0.1043591887769067,0.24999999999999997
646.0,-0.2866042390970226,-0.9349035311244668,0.08805026434567292,0.18989615207074886,-0.0007120340914097895,0.005090035775133639,-0.0609909103710016,0.022776218294402076,-0.10372858508330221,0.24999999999999997
647.0,-0.2812412582610787,-0.9375281004756247,0.058742505762623375,0.19619819949994521,-0.0007048376298102392,0.005047990777508154,-0.06085056274731966,0.022590848878311705,-0.10309325260074874,0.25
648.0,-0.275625288356555,-0.9392715541236171,0.029452348860112235,0.20231709561772868,-0.0006976708304403962,0.005006113906015769,-0.06071023903195335,0.022405858653350756,-0.1024542052252164,0.25
649.0,-0.2697638204936075,-0.940138292176553,0.00020721342369922732,0.20824848090356893,-0.0006905342319739959,0.004964408441646903,-0.06056993890902672,0.022228286817634405,-0.10182624321734729,0.25
650.0,-0.2636645030546798,-0.940133528980235,-0.028965844438776908,0.21398821783464417,-0.0006834224580786035,0.0049228695867173725,-0.06042966206986715,0.022037595488703723,-0.10119012961146069,0.24999999999999997
651.0,-0.2573351334142626,-0.9392632744225092,-0.05804015567106439,0.2195323911441055,-0.0006763473747112673,0.004881503036055356,-0.06028940820250854,0.021855136921613803,-0.10055731392356658,0.25
652.0,-0.25078364686646715,-0.9375343155964374,-0.08698946027912594,0.22487730731183453,-0.0006693029230573114,0.004840308328581079,-0.06014917699188478,0.021669755031670554,-0.09992976052086364,0.25
653.0,-0.24401810382746644,-0.9349541978492141,-0.11578792726882785,0.23001949662445836,-0.0006622924059497325,0.004799283905766847,-0.0600089681284386,0.021490093374275265,-0.09929819824751249,0.24999999999999975
654.0,-0.2370466795022882,-0.9315312052304323,-0.14441017498193248,0.2349557123812172,-0.0006553118681090205,0.004758433225705481,-0.0598687813056983,0.02130304289359282,-0.09866601314009768,0.2499999999999999
655.0,-0.22987765395300344,-0.9272743403859925,-0.17283129059765134,0.2396829298576264,-0.0006483683639192327,0.004717757936067664,-0.05972861621667477,0.02111965691406384,-0.09804389334758212,0.24999999999999986
656.0,-0.22251940214873267,-0.9221933035384524,-0.20102684798244608,0.2441983475915607,-0.0006414596612664779,0.004677253930901221,-0.05958847255334731,0.020937673371842394,-0.0974143496738187,0.24999999999999983
657.0,-0.21498038160294286,-0.9162984722849729,-0.2289729247769773,0.24849938618265172,-0.0006345854257796575,0.004636926558266433,-0.059448350012626466,0.02075815958693826,-0.09678852448382408,0.24999999999999975
658.0,-0.20726912207475445,-0.9096008805116628,-0.25664611904789286,0.25258368669497067,-0.0006277444292742644,0.0045967751034815445,-0.05930824829502838,0.020578519148440163,-0.0961587061543275,0.25
659.0,-0.19939421563780882,-0.9021121966815455,-0.2840235647543665,0.2564491100253648,-0.0006209376237097698,0.0045568030262686686,-0.059168167103794515,0.020398291989841607,-0.09553614895301184,0.25
